,num__Age,num__Weight (kg),num__Height (m),num__Resting_BPM,num__Session_Duration (hours),num__Fat_Percentage,num__Water_Intake (liters),num__Workout_Frequency (days/week),num__Experience_Level,num__BMI,cat__Gender_Female,cat__Gender_Male,cat__Workout_Type_Cardio,cat__Workout_Type_HIIT,cat__Workout_Type_Strength,cat__Workout_Type_Yoga
46,-1.2115787534351343,-0.8912596888454364,0.10783749153515408,-1.2399324185612348,-1.2462255537698563,-0.33975536292645997,1.6046511233418868,-0.37502002876513624,-1.1052746235242203,-1.0568942715751357,0.0,1.0,0.0,0.0,0.0,1.0
349,-0.7166777838173563,-0.4091359951553806,1.1101338735593318,0.6477365522283739,-1.8381542713919767,0.18251788900547095,-0.883392958236271,-1.4810361292248146,-1.1052746235242203,-1.0119711731384389,0.0,1.0,0.0,0.0,0.0,1.0
195,-1.2940622483714306,-1.547768548338279,-1.1257580555715243,0.6477365522283739,-2.0749257584408247,0.277476662084004,-1.3810017745519025,-0.37502002876513624,-1.1052746235242203,-1.2797819522802876,1.0,0.0,0.0,1.0,0.0,0.0
972,0.6030581351633849,0.8525919691824263,-0.7402594471006886,0.5129030543148304,-1.5125934766998106,0.5940059056791136,1.4387815179033427,-1.4810361292248146,-1.1052746235242203,1.5883851017550012,0.0,1.0,0.0,0.0,1.0,0.0
811,-0.9641282686262452,0.883365821971153,1.1101338735593318,-0.026430937339343444,1.062296444956414,-1.9540545052615188,1.4387815179033427,1.8370121721542205,1.6040836256991122,0.23378090274074392,0.0,1.0,0.0,0.0,1.0,0.0
716,1.0154756098448665,-0.41939394608495606,0.5704358217001592,1.3219040417960912,-0.5655075285044175,1.3695025524871325,0.11182467439499223,0.7309960716945422,0.24940450108744586,-0.7718053776499416,1.0,0.0,0.0,1.0,0.0,0.0
263,1.0979591047811628,-1.245158995915797,-1.4341569423481944,0.10840256057420003,0.2335962402854452,0.7522705274766684,-1.215132169113359,-0.37502002876513624,0.24940450108744586,-0.695781672603223,1.0,0.0,1.0,0.0,0.0,0.0
443,-0.4692272990084673,-0.4091359951553806,-0.7402594471006886,1.5915710376231782,0.9439107014319897,-1.368475404610566,0.11182467439499223,1.8370121721542205,1.6040836256991122,-0.009840515704422176,1.0,0.0,0.0,0.0,1.0,0.0
656,-0.881644773689949,0.3396944227036432,-0.7402594471006886,-0.4309314310799739,-0.4767182208610994,1.0529733088920223,-1.3810017745519025,-0.37502002876513624,0.24940450108744586,0.9387279859012249,1.0,0.0,0.0,0.0,1.0,0.0
304,1.0979591047811628,0.011439992957221689,1.6498319254185025,-0.8354319248206042,0.5887534708587172,-0.6246316821620582,0.44356388527207946,-0.37502002876513624,0.24940450108744586,-0.8599237630450014,0.0,1.0,0.0,0.0,0.0,1.0
341,-1.0466117635625416,-0.6553268174651964,-1.665456107430697,1.1870705438825477,1.2990679320052618,-1.5742194129473872,0.11182467439499223,1.8370121721542205,1.6040836256991122,0.3149880422224664,1.0,0.0,0.0,0.0,1.0,0.0
940,0.35560765035449593,-1.327222603352402,-0.7402594471006886,0.378069556401287,-0.2399467338122516,-0.5296729090835256,-0.883392958236271,-1.4810361292248146,-1.1052746235242203,-1.1743854521018824,0.0,1.0,0.0,0.0,1.0,0.0
149,0.5205746402270885,-0.3578462405075023,0.41623637831182414,0.5129030543148304,0.5887534708587172,0.9896674601730006,-0.5516537473591837,-0.37502002876513624,-1.1052746235242203,-0.628397024948177,1.0,0.0,1.0,0.0,0.0,0.0
124,-1.0466117635625416,0.7243675825627305,-0.35476083862985097,1.3219040417960912,2.0981717007951244,-1.8590957321829857,1.4387815179033427,1.8370121721542205,1.6040836256991122,1.0976866419079996,0.0,1.0,0.0,0.0,1.0,0.0
765,-0.30426030913587465,1.503971853210481,0.2620369349234891,0.24323605848774352,-1.2462255537698563,-0.22897012766817118,0.44356388527207946,-1.4810361292248146,-1.1052746235242203,1.4778051671415926,0.0,1.0,0.0,1.0,0.0,0.0
50,-0.386743804072171,-1.0810317810425862,-0.8173591687948544,-1.2399324185612348,0.470367727334293,0.9105351492742232,-0.38578414192063976,-0.37502002876513624,0.24940450108744586,-0.8219119105216424,1.0,0.0,0.0,0.0,0.0,1.0
353,-1.7064797230529123,0.03195589481637331,-1.357057220654027,-0.8354319248206042,-1.2462255537698563,0.7522705274766684,-1.049262563674815,-0.37502002876513624,-1.1052746235242203,1.0493079205146336,1.0,0.0,1.0,0.0,0.0,0.0
901,1.5103765794626445,-1.0348710018594958,-1.2028577772656919,0.6477365522283739,-0.6247004002666297,0.6414852922183801,-0.054044931043551764,-0.37502002876513624,0.24940450108744586,-0.5402786395531172,1.0,0.0,0.0,1.0,0.0,0.0
142,0.8505086199722739,2.2168994428159894,1.418532760336,-0.16126443525288692,0.3519819838098688,0.6573117543981353,0.9411727015877115,-1.4810361292248146,-1.1052746235242203,1.2825624700897922,0.0,1.0,0.0,1.0,0.0,0.0
399,1.0154756098448665,-0.3681041914370774,-0.9715586121831894,-0.9702654227341477,0.6775427785020354,0.9580145358134897,-0.21991453648209575,0.7309960716945422,0.24940450108744586,0.2009524846523886,1.0,0.0,0.0,0.0,0.0,1.0
616,-0.9641282686262452,-0.4296518970145315,-1.5883563857365295,-0.2960979331664304,-0.21035029793114554,0.05590619156742699,-0.883392958236271,0.7309960716945422,0.24940450108744586,0.5845266328426499,1.0,0.0,0.0,0.0,1.0,0.0
320,0.10815716554560696,-0.42452292154974397,-0.8173591687948544,1.3219040417960912,0.115210496761021,-0.6721110687013248,1.2729119124647987,-1.4810361292248146,-1.1052746235242203,0.021260090905598977,0.0,1.0,0.0,1.0,0.0,0.0
19,1.3454095895900517,0.16018028143606908,-0.4318605603240185,-1.5095994143883216,0.3223855479287634,0.024253267207916145,-0.717523352797727,-1.4810361292248146,-1.1052746235242203,0.4791301326642448,1.0,0.0,0.0,1.0,0.0,0.0
786,1.1804425997174592,-1.4041572353242195,0.49333610000599165,1.3219040417960912,0.2335962402854452,0.2616501999042483,-0.883392958236271,-0.37502002876513624,0.24940450108744586,-1.7687526006489545,1.0,0.0,0.0,0.0,0.0,1.0
950,-0.63419428888106,0.23711491340788657,-0.8173591687948544,1.5915710376231782,0.38157841969097483,0.4832206704208254,-0.5516537473591837,0.7309960716945422,0.24940450108744586,0.8713433382461788,1.0,0.0,0.0,0.0,0.0,1.0
785,0.35560765035449593,1.1244276688161812,0.49333610000599165,-0.026430937339343444,0.14480693264212707,-0.29227597638719344,1.2729119124647987,-1.4810361292248146,-1.1052746235242203,0.8903492645078583,0.0,1.0,0.0,1.0,0.0,0.0
407,0.025673670609310632,-0.5219734553807127,0.33913665661765663,0.9174035480554609,0.1744033685232331,0.04007972938767185,-0.5516537473591837,-0.37502002876513624,-1.1052746235242203,-0.7648941317366031,0.0,1.0,0.0,0.0,1.0,0.0
537,-0.63419428888106,-1.5067367446199762,0.2620369349234891,0.378069556401287,0.5887534708587172,1.5594200986441975,-0.717523352797727,-0.37502002876513624,-1.1052746235242203,-1.7981253957806413,1.0,0.0,0.0,0.0,1.0,0.0
38,-1.4590292382440233,-0.48607062712719773,0.6475355433943266,-0.026430937339343444,0.115210496761021,0.40408835952204797,1.4387815179033427,0.7309960716945422,0.24940450108744586,-0.8772018778283467,0.0,1.0,0.0,0.0,1.0,0.0
175,0.19064066048190328,-0.37323316690186564,-0.12346167354734845,-1.1050989206476913,-0.18075386205003952,-0.4030612116454817,0.2776942798335355,-0.37502002876513624,0.24940450108744586,-0.3502193769363207,0.0,1.0,0.0,0.0,1.0,0.0
245,1.2629260946537555,-0.8656148115214972,-0.12346167354734845,0.6477365522283739,-1.4534006049375985,-0.1023584302301278,0.2776942798335355,-1.4810361292248146,-1.1052746235242203,-0.9169415418300406,0.0,1.0,1.0,0.0,0.0,0.0
946,1.5103765794626445,0.18069618329521997,-0.4318605603240185,0.378069556401287,-0.6247004002666297,1.037146846712267,-1.3810017745519025,-0.37502002876513624,0.24940450108744586,0.5050473048392622,1.0,0.0,1.0,0.0,0.0,0.0
649,-0.9641282686262452,0.8423340182528505,1.9582308121951726,-1.2399324185612348,1.5950322908163224,-2.207277900137606,1.4387815179033427,0.7309960716945422,1.6040836256991122,-0.2793791063246057,0.0,1.0,1.0,0.0,0.0,0.0
806,1.0979591047811628,2.278447148393443,-0.27766111693568346,-1.5095994143883216,-2.163715066084143,0.35660897298278144,-0.38578414192063976,-1.4810361292248146,-1.1052746235242203,2.8686934072008734,0.0,1.0,1.0,0.0,0.0,0.0
834,1.5928600743989407,0.1704382323656449,0.41623637831182414,0.10840256057420003,-0.6247004002666297,0.15086496464596008,-0.21991453648209575,0.7309960716945422,0.24940450108744586,-0.06685829448946075,1.0,0.0,1.0,0.0,0.0,0.0
154,0.5205746402270885,2.119448908985021,-0.12346167354734845,0.10840256057420003,-1.2758219896509624,-0.1656642789491495,-0.5516537473591837,-1.4810361292248146,-1.1052746235242203,2.521403300055637,0.0,1.0,0.0,0.0,1.0,0.0
287,0.025673670609310632,1.7142598472667818,2.0353305338893404,1.1870705438825477,-1.3350148614131743,0.21417081336498178,-0.21991453648209575,-1.4810361292248146,-1.1052746235242203,0.42384016535754043,0.0,1.0,0.0,1.0,0.0,0.0
653,-1.7064797230529123,-1.0964187074369496,-1.511256664042362,-1.3747659164747783,0.08561406087991495,1.2587173172288437,-0.883392958236271,-0.37502002876513624,0.24940450108744586,-0.43660995085304627,1.0,0.0,0.0,0.0,0.0,1.0
569,1.1804425997174592,-0.5681342345638031,-0.7402594471006886,1.5915710376231782,-2.134118630203037,-0.7987227661393687,1.2729119124647987,-0.37502002876513624,-1.1052746235242203,-0.21199445866955968,0.0,1.0,1.0,0.0,0.0,0.0
722,0.43809114529079224,-0.5989080873525302,-0.5860600037123536,-1.1050989206476913,0.026421189117702856,1.195411468509822,-0.883392958236271,0.7309960716945422,0.24940450108744586,-0.345035942501317,1.0,0.0,0.0,1.0,0.0,0.0
17,0.19064066048190328,-1.4503180145073102,0.33913665661765663,-0.5657649289935174,-0.21035029793114554,1.084626233251533,-1.7127409854289901,-0.37502002876513624,-1.1052746235242203,-1.7635691662139508,1.0,0.0,1.0,0.0,0.0,0.0
127,0.35560765035449593,-0.757906326760953,0.49333610000599165,-0.026430937339343444,2.1277681366762304,-1.1469049340939892,0.11182467439499223,0.7309960716945422,1.6040836256991122,-1.0897226896634917,1.0,0.0,0.0,0.0,0.0,1.0
322,-1.5415127331803196,0.13453540411212994,-1.1257580555715243,-0.026430937339343444,-0.6542968361477357,1.2270643928693323,-0.38578414192063976,-0.37502002876513624,0.24940450108744586,0.9905623302512603,1.0,0.0,0.0,0.0,1.0,0.0
255,0.9329921149085703,-1.1015476829017374,-0.27766111693568346,-0.2960979331664304,0.14480693264212707,-0.19731720330866034,0.6094334907106235,-1.4810361292248146,-1.1052746235242203,-1.1173676733168438,0.0,1.0,1.0,0.0,0.0,0.0
685,-0.63419428888106,-0.7117455475778622,0.030737769840986567,1.0522370459690042,-0.2695431696933577,0.11921204028644924,-1.3810017745519025,-0.37502002876513624,0.24940450108744586,-0.8184562875649734,1.0,0.0,0.0,0.0,0.0,1.0
938,-0.22177681419957834,-0.6655847683947719,0.41623637831182414,-0.2960979331664304,-1.2166291178887503,1.4961142499251758,-0.717523352797727,-1.4810361292248146,-1.1052746235242203,-0.9566812058317344,1.0,0.0,1.0,0.0,0.0,0.0
190,-1.7064797230529123,-0.20397697656386737,0.5704358217001592,-1.644432912301865,-0.4767182208610994,0.05590619156742699,1.1070423070262547,0.7309960716945422,0.24940450108744586,-0.5471898854664551,0.0,1.0,0.0,0.0,0.0,1.0
115,1.2629260946537555,-0.2603957066765332,-0.35476083862985097,0.10840256057420003,-2.1045221943219308,-0.7195904552405913,0.2776942798335355,-0.37502002876513624,-1.1052746235242203,-0.07722516335946822,0.0,1.0,0.0,0.0,0.0,1.0
599,-0.881644773689949,-0.03984976169065663,-0.4318605603240185,0.10840256057420003,0.5887534708587172,0.4832206704208254,-1.8786105908675341,0.7309960716945422,0.24940450108744586,0.23896433717574767,1.0,0.0,0.0,0.0,1.0,0.0
301,-1.3765457433077268,-0.8707437869862851,-0.8944588904890218,0.7825700501419174,1.062296444956414,-0.8145492283191244,0.11182467439499223,0.7309960716945422,1.6040836256991122,-0.5057224099864265,1.0,0.0,0.0,1.0,0.0,0.0
816,0.35560765035449593,-0.1783320992399282,-1.5883563857365295,0.7825700501419174,0.470367727334293,0.4832206704208254,-0.054044931043551764,0.7309960716945422,0.24940450108744586,0.9508226662495665,1.0,0.0,0.0,0.0,0.0,1.0
693,1.0154756098448665,-0.5835211609581664,-0.12346167354734845,-0.2960979331664304,-0.35833247733667584,-0.46636706036450337,-0.21991453648209575,-1.4810361292248146,-1.1052746235242203,-0.592112983903152,0.0,1.0,0.0,0.0,1.0,0.0
704,0.6855416300996813,-0.30142751039483573,-0.12346167354734845,1.1870705438825477,0.470367727334293,-0.3555818251062151,0.44356388527207946,-0.37502002876513624,-1.1052746235242203,-0.26728442597626406,0.0,1.0,0.0,1.0,0.0,0.0
666,1.0979591047811628,-1.02461305092992,-0.4318605603240185,-1.3747659164747783,0.7071392143831414,1.1004526954312888,-1.8786105908675341,-1.4810361292248146,-1.1052746235242203,-0.9514977713967306,1.0,0.0,0.0,0.0,0.0,1.0
643,1.0979591047811628,0.4012421282810973,-1.665456107430697,-1.1050989206476913,-1.5125934766998106,1.0213203845325114,-0.054044931043551764,-0.37502002876513624,-1.1052746235242203,1.8752018071585297,1.0,0.0,0.0,0.0,1.0,0.0
517,-0.22177681419957834,0.9346555766190313,-0.5860600037123536,1.1870705438825477,0.3519819838098688,-0.21314366548841604,1.2729119124647987,0.7309960716945422,0.24940450108744586,1.5521010607099763,0.0,1.0,1.0,0.0,0.0,0.0
957,0.2731241554181996,-0.7373904249018014,-1.2028577772656919,-1.3747659164747783,1.6838215984596405,-1.1627313962737449,0.11182467439499223,0.7309960716945422,1.6040836256991122,-0.1342429421445068,1.0,0.0,1.0,0.0,0.0,0.0
45,0.5205746402270885,-1.0092261245355567,0.9559344301709967,1.4567375397096347,-0.18075386205003952,0.024253267207916145,-0.21991453648209575,-0.37502002876513624,-1.1052746235242203,-1.5337702395954609,0.0,1.0,0.0,0.0,1.0,0.0
883,-0.7991612787536526,-1.183611290338343,-1.2028577772656919,-1.2399324185612348,0.20399980440433915,0.22999727554473748,-0.054044931043551764,-0.37502002876513624,0.24940450108744586,-0.7441603939965894,1.0,0.0,0.0,0.0,0.0,1.0
157,0.9329921149085703,-0.2552667312117457,0.18493721322932158,-0.4309314310799739,-1.7493649637486586,1.068799771071778,0.11182467439499223,-0.37502002876513624,-1.1052746235242203,-0.3934146638946835,1.0,0.0,1.0,0.0,0.0,0.0
723,1.0154756098448665,-1.1682243639439795,-0.8944588904890218,-0.9702654227341477,0.29278911204765734,0.5148735947803362,0.44356388527207946,-1.4810361292248146,-1.1052746235242203,-0.8927521811333573,0.0,1.0,1.0,0.0,0.0,0.0
171,0.19064066048190328,-1.0553869037186472,0.5704358217001592,-0.2960979331664304,-0.5063146567422054,0.2616501999042483,-0.883392958236271,0.7309960716945422,0.24940450108744586,-1.4318293623737246,0.0,1.0,0.0,0.0,1.0,0.0
16,-1.6239962281166158,-0.41426497062016815,-1.511256664042362,-0.5657649289935174,0.20399980440433915,0.7522705274766684,-0.5516537473591837,-0.37502002876513624,0.24940450108744586,0.5447869688409561,1.0,0.0,0.0,1.0,0.0,0.0
511,0.025673670609310632,0.7243675825627305,0.7246352650884942,1.3219040417960912,2.0685752649140183,-2.349716059755406,1.4387815179033427,1.8370121721542205,1.6040836256991122,0.3167158537008005,0.0,1.0,0.0,0.0,1.0,0.0
48,1.0979591047811628,-0.6348109156060447,-0.12346167354734845,-0.5657649289935174,-0.09196455440672135,1.4644613255656644,-1.049262563674815,-0.37502002876513624,-1.1052746235242203,-0.6508585741665254,1.0,0.0,0.0,0.0,1.0,0.0
944,0.2731241554181996,-0.09626849180332248,1.1101338735593318,0.378069556401287,0.3519819838098688,-0.37140828728597086,1.2729119124647987,-0.37502002876513624,0.24940450108744586,-0.7113319759082335,0.0,1.0,0.0,1.0,0.0,0.0
817,0.2731241554181996,-0.7886801795496797,-1.511256664042362,1.5915710376231782,-0.5655075285044175,0.3724354351625366,-1.215132169113359,-0.37502002876513624,-1.1052746235242203,0.0057097876005884,1.0,0.0,0.0,0.0,1.0,0.0
515,-0.7991612787536526,-0.6194239892116814,-0.8173591687948544,0.9174035480554609,-1.2166291178887503,0.4832206704208254,-1.215132169113359,-1.4810361292248146,-1.1052746235242203,-0.22927257345290503,1.0,0.0,0.0,0.0,1.0,0.0
667,-1.7064797230529123,0.0063110174924341485,-1.4341569423481944,-1.1050989206476913,-0.8614718873154781,0.3249560486232706,-1.5468713799904465,-1.4810361292248146,-1.1052746235242203,1.0804085271246548,1.0,0.0,0.0,0.0,1.0,0.0
480,-1.4590292382440233,1.5091008286752685,1.72693164711267,0.9174035480554609,-0.8614718873154781,0.45156774606131395,0.7753030961491675,-0.37502002876513624,-1.1052746235242203,0.4324792227492131,0.0,1.0,0.0,0.0,0.0,1.0
929,-0.881644773689949,-0.24500878028216988,-0.4318605603240185,1.5915710376231782,-1.926943579035295,0.6573117543981353,-0.5516537473591837,-0.37502002876513624,-1.1052746235242203,-0.009840515704422176,1.0,0.0,0.0,0.0,1.0,0.0
636,-1.0466117635625416,-1.2502879713805846,0.33913665661765663,0.9174035480554609,-0.3287360414555698,-0.03905258151110555,0.11182467439499223,-0.37502002876513624,0.24940450108744586,-1.547592731422137,0.0,1.0,0.0,0.0,1.0,0.0
225,1.5103765794626445,0.4781767602529148,1.0330341518651642,1.0522370459690042,1.5950322908163224,-2.064839740519807,1.4387815179033427,1.8370121721542205,1.6040836256991122,-0.11350920440449248,0.0,1.0,1.0,0.0,0.0,0.0
26,0.43809114529079224,-0.35271726504271406,0.5704358217001592,0.7825700501419174,-1.5717863484620227,0.34078251080302574,0.11182467439499223,-1.4810361292248146,-1.1052746235242203,-0.7026929185165608,0.0,1.0,0.0,1.0,0.0,0.0
761,0.8505086199722739,-0.09626849180332248,-0.4318605603240185,-1.644432912301865,-0.9798576308399018,1.1795850063300661,-1.3810017745519025,-0.37502002876513624,-1.1052746235242203,0.16985187804236745,1.0,0.0,0.0,0.0,1.0,0.0
437,-0.9641282686262452,-0.7220034985074381,0.49333610000599165,1.4567375397096347,0.38157841969097483,0.3249560486232706,-1.8786105908675341,-1.4810361292248146,-1.1052746235242203,-1.051710837140132,1.0,0.0,1.0,0.0,0.0,0.0
925,1.5103765794626445,-0.839969934197558,2.0353305338893404,1.0522370459690042,-0.3879289132177819,-0.22897012766817118,0.6094334907106235,-0.37502002876513624,0.24940450108744586,-1.7480188629089402,0.0,1.0,0.0,0.0,1.0,0.0
364,0.10815716554560696,-0.48607062712719773,-1.511256664042362,1.4567375397096347,1.9797859572707002,-1.0994255475547225,0.11182467439499223,1.8370121721542205,1.6040836256991122,0.44111828014088517,1.0,0.0,1.0,0.0,0.0,0.0
229,-1.7064797230529123,-0.41939394608495606,-1.048658333877357,-1.644432912301865,1.8022073419840645,-1.368475404610566,0.11182467439499223,0.7309960716945422,1.6040836256991122,0.18885780430404697,1.0,0.0,0.0,0.0,1.0,0.0
37,-0.30426030913587465,1.2731679572950287,-0.12346167354734845,1.3219040417960912,0.2335962402854452,-0.13401135458963864,0.44356388527207946,-0.37502002876513624,0.24940450108744586,1.5469176262749726,0.0,1.0,0.0,0.0,1.0,0.0
939,-0.63419428888106,-0.9630653453524662,-0.663159725406521,1.0522370459690042,-2.045329322559719,0.6889646787576461,-0.38578414192063976,-0.37502002876513624,-1.1052746235242203,-0.7545272628665963,1.0,0.0,0.0,0.0,1.0,0.0
374,-1.1290952584988379,0.11401950225297831,-0.12346167354734845,0.24323605848774352,0.499964163215399,0.0875591159269384,-1.7127409854289901,-0.37502002876513624,0.24940450108744586,0.21131935352239545,1.0,0.0,0.0,0.0,0.0,1.0
469,0.10815716554560696,-0.7373904249018014,-0.27766111693568346,-1.2399324185612348,-0.2399467338122516,1.2745437794085994,-0.38578414192063976,0.7309960716945422,0.24940450108744586,-0.6888704266898851,1.0,0.0,0.0,1.0,0.0,0.0
941,-1.4590292382440233,-0.2603957066765332,-0.8944588904890218,1.5915710376231782,0.1744033685232331,-0.48219352254425907,-0.883392958236271,-0.37502002876513624,0.24940450108744586,0.2873430585691142,0.0,1.0,0.0,0.0,0.0,1.0
827,1.1804425997174592,-0.8348409587327705,-1.357057220654027,-1.1050989206476913,-0.4175253490988873,0.3091295864435149,-1.3810017745519025,0.7309960716945422,0.24940450108744586,-0.16534354875452795,1.0,0.0,0.0,0.0,1.0,0.0
706,-0.386743804072171,2.0681591543371427,0.9559344301709967,0.5129030543148304,-0.2399467338122516,-0.2606230520276826,1.6046511233418868,0.7309960716945422,0.24940450108744586,1.4950832819249378,0.0,1.0,0.0,1.0,0.0,0.0
194,0.8505086199722739,-1.6452190821692476,-0.5860600037123536,1.5915710376231782,-0.6838932720288418,1.4644613255656644,-0.21991453648209575,-0.37502002876513624,0.24940450108744586,-1.6408945512522006,1.0,0.0,0.0,0.0,0.0,1.0
830,-1.1290952584988379,0.4935636866472781,1.72693164711267,1.5915710376231782,2.0093823931518062,-1.7799634212842084,1.4387815179033427,0.7309960716945422,1.6040836256991122,-0.4659827459847332,0.0,1.0,0.0,0.0,0.0,1.0
914,0.6855416300996813,0.40637110374588487,0.33913665661765663,0.7825700501419174,-1.6013827843431288,0.49904713260058053,1.4387815179033427,-0.37502002876513624,-1.1052746235242203,0.23378090274074392,0.0,1.0,0.0,1.0,0.0,0.0
503,0.10815716554560696,-1.02461305092992,-0.8944588904890218,1.0522370459690042,-1.1574362461265382,-0.5929787578025473,1.1070423070262547,-1.4810361292248146,-1.1052746235242203,-0.7061485414732298,0.0,1.0,0.0,1.0,0.0,0.0
943,1.6753435693352372,0.6884647543092156,-0.4318605603240185,1.1870705438825477,2.1573645725573365,-1.5900458751271427,1.4387815179033427,1.8370121721542205,1.6040836256991122,1.1184203796480139,0.0,1.0,1.0,0.0,0.0,0.0
807,-0.5517107939447636,0.2730177416614015,1.4956324820301676,-1.644432912301865,0.38157841969097483,0.2616501999042483,1.1070423070262547,-0.37502002876513624,0.24940450108744586,-0.550645508423124,0.0,1.0,1.0,0.0,0.0,0.0
579,-1.5415127331803196,0.026826919351585037,0.030737769840986567,0.7825700501419174,0.026421189117702856,1.5435936364644418,-0.21991453648209575,-0.37502002876513624,0.24940450108744586,0.012621033513926912,1.0,0.0,0.0,1.0,0.0,0.0
942,0.2731241554181996,0.7294965580275181,0.33913665661765663,-0.9702654227341477,1.5062429831730042,-2.1597985135983397,1.4387815179033427,0.7309960716945422,1.6040836256991122,0.5810710098859809,0.0,1.0,0.0,1.0,0.0,0.0
162,-1.5415127331803196,1.4834559513513295,1.418532760336,-0.5657649289935174,0.29278911204765734,0.673138216577891,0.11182467439499223,-0.37502002876513624,0.24940450108744586,0.6052603705826642,0.0,1.0,1.0,0.0,0.0,0.0
715,1.3454095895900517,0.7346255334923063,0.33913665661765663,-0.16126443525288692,-0.7726825796721599,0.35660897298278144,0.2776942798335355,-0.37502002876513624,0.24940450108744586,0.5862544443209841,0.0,1.0,0.0,0.0,0.0,1.0
152,0.6855416300996813,-0.5219734553807127,-1.4341569423481944,-0.16126443525288692,2.0389788290329123,-1.368475404610566,0.11182467439499223,0.7309960716945422,1.6040836256991122,0.33053834552747696,1.0,0.0,0.0,0.0,0.0,1.0
662,-0.7166777838173563,-0.4706837007328344,1.4956324820301676,1.0522370459690042,-0.3879289132177819,0.024253267207916145,1.6046511233418868,-1.4810361292248146,-1.1052746235242203,-1.2314032308869216,0.0,1.0,0.0,1.0,0.0,0.0
828,0.025673670609310632,-0.7066165721130747,1.5727322037243352,-0.5657649289935174,0.2631926761665513,0.3724354351625366,1.7705207287804308,0.7309960716945422,0.24940450108744586,-1.4750246493320875,0.0,1.0,1.0,0.0,0.0,0.0
734,-0.9641282686262452,1.5655195587879345,0.8017349867826616,-0.5657649289935174,0.44077129145318694,0.22999727554473748,1.4387815179033427,-0.37502002876513624,0.24940450108744586,1.114964756691345,0.0,1.0,0.0,1.0,0.0,0.0
111,0.43809114529079224,-0.5322314063102881,-1.357057220654027,0.5129030543148304,0.44077129145318694,1.2745437794085994,-0.054044931043551764,0.7309960716945422,0.24940450108744586,0.2579702634374272,1.0,0.0,0.0,0.0,1.0,0.0
226,1.4278930845263482,1.8322262829569018,0.030737769840986567,-1.644432912301865,-0.5063146567422054,0.2458237377244932,0.2776942798335355,-0.37502002876513624,0.24940450108744586,2.0445273320353126,0.0,1.0,0.0,0.0,0.0,1.0
669,-1.2940622483714306,0.4781767602529148,0.9559344301709967,1.5915710376231782,1.003103573194202,-2.001533891800785,1.4387815179033427,0.7309960716945422,1.6040836256991122,-0.0703139174461297,0.0,1.0,1.0,0.0,0.0,0.0
103,1.0154756098448665,1.9091609149287192,0.41623637831182414,0.24323605848774352,-2.134118630203037,0.5781794434993579,1.1070423070262547,-0.37502002876513624,-1.1052746235242203,1.7818999873284662,0.0,1.0,0.0,0.0,1.0,0.0
421,-0.7991612787536526,0.44740290746418737,1.9582308121951726,-1.644432912301865,1.1510857525997316,-1.6533517238461646,1.4387815179033427,1.8370121721542205,1.6040836256991122,-0.61803015607817,0.0,1.0,0.0,0.0,1.0,0.0
419,0.6855416300996813,0.7448834844218815,2.0353305338893404,1.0522370459690042,2.1277681366762304,-2.286410211036384,1.4387815179033427,0.7309960716945422,1.6040836256991122,-0.40032590980802135,0.0,1.0,0.0,0.0,1.0,0.0
880,-0.139293319263282,0.24737286433746236,0.7246352650884942,-1.644432912301865,0.6775427785020354,-0.0865319680503721,0.2776942798335355,0.7309960716945422,0.24940450108744586,-0.16707136023286273,0.0,1.0,0.0,0.0,1.0,0.0
586,1.4278930845263482,-1.2195141185918579,1.1101338735593318,-1.5095994143883216,-1.7197685278675525,0.7522705274766684,1.1070423070262547,-0.37502002876513624,-1.1052746235242203,-1.7929419613456374,0.0,1.0,0.0,1.0,0.0,0.0
759,0.43809114529079224,0.5345954903655806,0.49333610000599165,1.0522370459690042,0.7367356502642475,-1.7799634212842084,1.4387815179033427,1.8370121721542205,1.6040836256991122,0.27006494378576884,0.0,1.0,0.0,1.0,0.0,0.0
119,-1.3765457433077268,-0.45529677433847066,-1.4341569423481944,-1.2399324185612348,-0.7134897079099478,0.7047911409374018,-0.38578414192063976,0.7309960716945422,0.24940450108744586,0.4255679768358746,1.0,0.0,1.0,0.0,0.0,0.0
53,-1.4590292382440233,1.2629100063654528,-0.04636195185318095,-0.026430937339343444,-0.0031752467634031958,-0.007399657151594703,0.2776942798335355,-0.37502002876513624,-1.1052746235242203,1.4691661097499191,0.0,1.0,0.0,0.0,1.0,0.0
151,-0.139293319263282,1.6116803379710252,1.2643333169476652,-0.7005984269070609,-2.134118630203037,0.21417081336498178,0.7753030961491675,-1.4810361292248146,-1.1052746235242203,0.8264202398094812,0.0,1.0,1.0,0.0,0.0,0.0
403,-1.7064797230529123,-0.2398798048173816,-0.9715586121831894,1.1870705438825477,-1.956540014916401,1.337849628127621,-0.38578414192063976,-0.37502002876513624,-1.1052746235242203,0.37027800952917017,1.0,0.0,0.0,0.0,1.0,0.0
919,-1.0466117635625416,-0.04497873715544416,-1.7425558291248646,-1.1050989206476913,-0.3287360414555698,1.5119407121049315,-0.054044931043551764,-1.4810361292248146,-1.1052746235242203,1.287745904524796,1.0,0.0,1.0,0.0,0.0,0.0
207,-0.4692272990084673,-0.3475882895779265,-0.12346167354734845,1.5915710376231782,-0.2399467338122516,0.7364440652969128,-0.21991453648209575,0.7309960716945422,0.24940450108744586,-0.3208465818046343,1.0,0.0,0.0,1.0,0.0,0.0
